trial	ons(s)	stim_id	stim      	cond    	dur 	rt  	acc 	resp    	cresp   
1   	7.3   	1   	NOTE      	lure    	0.269	NR  	1   	NR      	NR      
2   	7.6   	2   	MATCH     	lure    	0.265	NR  	1   	NR      	NR      
3   	8     	3   	BRUSH     	lure    	0.321	NR  	1   	NR      	NR      
4   	8.4   	4   	BUBBLE    	lure    	0.618	NR  	1   	NR      	NR      
5   	9     	1   	NOTE (repeat 1)	lure    	0.48	NR  	1   	NR      	NR      
6   	9.6   	5   	GLASS     	lure    	0.319	NR  	1   	NR      	NR      
7   	10    	4   	BUBBLE (repeat 1)	lure    	0.541	NR  	1   	NR      	NR      
8   	10.6  	2   	MATCH (repeat 1)	lure    	0.297	NR  	1   	NR      	NR      
9   	10.9  	3   	BRUSH (repeat 1)	lure    	0.598	NR  	1   	NR      	NR      
10  	11.6  	6   	POLE      	lure    	0.324	NR  	1   	NR      	NR      
11  	11.9  	4   	BUBBLE (repeat 2)	lure    	0.573	NR  	1   	NR      	NR      
12  	12.6  	5   	GLASS (repeat 1)	lure    	0.488	NR  	1   	NR      	NR      
13  	13.1  	6   	POLE (repeat 1)	lure    	0.567	NR  	1   	NR      	NR      
14  	13.7  	5   	GLASS (repeat 2)	lure    	0.685	NR  	1   	NR      	NR      
15  	14.5  	7   	DENT      	lure    	0.451	NR  	1   	NR      	NR      
16  	15    	8   	NECTARINE 	fruit   	0.955	0.586	1   	target  	target  
17  	16    	4   	BUBBLE (repeat 3)	lure    	0.576	NR  	1   	NR      	NR      
18  	16.6  	2   	MATCH (repeat 2)	lure    	0.446	NR  	1   	NR      	NR      
19  	17.1  	3   	BRUSH (repeat 2)	lure    	0.331	NR  	1   	NR      	NR      
20  	17.5  	1   	NOTE (repeat 2)	lure    	0.599	NR  	1   	NR      	NR      
21  	18.1  	4   	BUBBLE (repeat 4)	lure    	0.566	NR  	1   	NR      	NR      
22  	18.8  	3   	BRUSH (repeat 3)	lure    	0.312	NR  	1   	NR      	NR      
23  	19.1  	7   	DENT (repeat 1)	lure    	0.613	NR  	1   	NR      	NR      
24  	19.8  	5   	GLASS (repeat 3)	lure    	0.521	NR  	1   	NR      	NR      
25  	20.4  	2   	MATCH (repeat 3)	lure    	0.549	NR  	1   	NR      	NR      
26  	21    	1   	NOTE (repeat 3)	lure    	0.252	NR  	1   	NR      	NR      
27  	21.3  	2   	MATCH (repeat 4)	lure    	0.308	NR  	1   	NR      	NR      
28  	21.6  	7   	DENT (repeat 2)	lure    	0.698	NR  	1   	NR      	NR      
29  	22.4  	2   	MATCH (repeat 5)	lure    	0.618	NR  	1   	NR      	NR      
30  	23.1  	3   	BRUSH (repeat 4)	lure    	0.429	NR  	1   	NR      	NR      
31  	23.5  	4   	BUBBLE (repeat 5)	lure    	0.33	NR  	1   	NR      	NR      
32  	23.9  	2   	MATCH (repeat 6)	lure    	0.491	NR  	1   	NR      	NR      
33  	24.5  	3   	BRUSH (repeat 5)	lure    	0.332	NR  	1   	NR      	NR      
34  	24.9  	7   	DENT (repeat 3)	lure    	0.565	NR  	1   	NR      	NR      
35  	25.5  	5   	GLASS (repeat 4)	lure    	0.459	NR  	1   	NR      	NR      
36  	26    	6   	POLE (repeat 2)	lure    	0.574	NR  	1   	NR      	NR      
37  	26.6  	7   	DENT (repeat 4)	lure    	0.451	NR  	1   	NR      	NR      
38  	27.1  	6   	POLE (repeat 3)	lure    	0.546	NR  	1   	NR      	NR      
39  	27.7  	2   	MATCH (repeat 7)	lure    	0.451	NR  	1   	NR      	NR      
40  	28.2  	6   	POLE (repeat 4)	lure    	0.437	NR  	1   	NR      	NR      
41  	28.7  	1   	NOTE (repeat 4)	lure    	0.451	NR  	1   	NR      	NR      
42  	29.2  	6   	POLE (repeat 5)	lure    	0.3 	NR  	1   	NR      	NR      
43  	29.6  	7   	DENT (repeat 5)	lure    	0.451	NR  	1   	NR      	NR      
44  	30.1  	1   	NOTE (repeat 5)	lure    	0.334	NR  	1   	NR      	NR      
45  	30.5  	7   	DENT (repeat 6)	lure    	0.451	NR  	1   	NR      	NR      
46  	31    	9   	CANTELOUPE	fruit   	0.955	0.389	1   	target  	target  
