trial	ons(s)	stim_id	stim      	cond    	dur 	rt  	acc 	resp    	cresp   
1   	9.3   	1   	BUBBLE    	lure    	0.432	NR  	1   	NR      	NR      
2   	9.9   	2   	PAINT     	lure    	0.377	NR  	1   	NR      	NR      
3   	10.3  	3   	NOTE      	lure    	0.617	NR  	1   	NR      	NR      
4   	11    	4   	DRUM      	lure    	0.62	NR  	1   	NR      	NR      
5   	11.7  	3   	NOTE (repeat 1)	lure    	0.481	NR  	1   	NR      	NR      
6   	12.2  	5   	BASKET    	lure    	0.398	NR  	1   	NR      	NR      
7   	12.6  	6   	MATCH     	lure    	0.354	NR  	1   	NR      	NR      
8   	13.1  	7   	PHONE     	lure    	0.404	NR  	1   	NR      	NR      
9   	13.5  	3   	NOTE (repeat 2)	lure    	0.484	NR  	1   	NR      	NR      
10  	14    	8   	CANDLE    	lure    	0.28	NR  	1   	NR      	NR      
11  	14.4  	9   	EASEL     	lure    	0.564	NR  	1   	NR      	NR      
12  	15    	10  	STAPLE    	lure    	0.702	NR  	1   	NR      	NR      
13  	15.8  	1   	BUBBLE (repeat 1)	lure    	0.635	NR  	1   	NR      	NR      
14  	16.4  	11  	GLASS     	lure    	0.645	NR  	1   	NR      	NR      
15  	17.1  	12  	NAIL      	lure    	0.452	NR  	1   	NR      	NR      
16  	17.6  	8   	CANDLE (repeat 1)	lure    	0.368	NR  	1   	NR      	NR      
17  	18.1  	13  	RATTLE    	lure    	0.453	NR  	1   	NR      	NR      
18  	18.6  	2   	PAINT (repeat 1)	lure    	0.426	NR  	1   	NR      	NR      
19  	19.1  	9   	EASEL (repeat 1)	lure    	0.452	NR  	1   	NR      	NR      
20  	19.6  	14  	KIWI      	fruit   	0.951	0.565	1   	target  	target  
21  	20.6  	5   	BASKET (repeat 1)	lure    	0.591	NR  	1   	NR      	NR      
22  	21.2  	6   	MATCH (repeat 1)	lure    	0.381	NR  	1   	NR      	NR      
23  	21.7  	3   	NOTE (repeat 3)	lure    	0.48	NR  	1   	NR      	NR      
24  	22.2  	7   	PHONE (repeat 1)	lure    	0.377	NR  	1   	NR      	NR      
25  	22.6  	2   	PAINT (repeat 2)	lure    	0.42	NR  	1   	NR      	NR      
26  	23.1  	13  	RATTLE (repeat 1)	lure    	0.388	NR  	1   	NR      	NR      
27  	23.6  	10  	STAPLE (repeat 1)	lure    	0.434	NR  	1   	NR      	NR      
28  	24.1  	12  	NAIL (repeat 1)	lure    	0.588	NR  	1   	NR      	NR      
29  	24.7  	4   	DRUM (repeat 1)	lure    	0.675	NR  	1   	NR      	NR      
30  	25.4  	13  	RATTLE (repeat 2)	lure    	0.591	NR  	1   	NR      	NR      
31  	26.1  	11  	GLASS (repeat 1)	lure    	0.36	NR  	1   	NR      	NR      
32  	26.5  	15  	SHIRT     	lure    	0.611	NR  	1   	NR      	NR      
33  	27.2  	11  	GLASS (repeat 2)	lure    	0.601	NR  	1   	NR      	NR      
34  	27.8  	9   	EASEL (repeat 2)	lure    	0.537	NR  	1   	NR      	NR      
35  	28.4  	10  	STAPLE (repeat 2)	lure    	0.659	NR  	1   	NR      	NR      
36  	29.2  	3   	NOTE (repeat 4)	lure    	0.504	NR  	1   	NR      	NR      
37  	29.7  	1   	BUBBLE (repeat 2)	lure    	0.432	NR  	1   	NR      	NR      
38  	30.2  	2   	PAINT (repeat 3)	lure    	0.701	NR  	1   	NR      	NR      
39  	31    	12  	NAIL (repeat 2)	lure    	0.616	NR  	1   	NR      	NR      
40  	31.7  	6   	MATCH (repeat 2)	lure    	0.451	NR  	1   	NR      	NR      
41  	32.2  	13  	RATTLE (repeat 3)	lure    	0.529	NR  	1   	NR      	NR      
42  	32.8  	11  	GLASS (repeat 3)	lure    	0.451	NR  	1   	NR      	NR      
