trial	ons(s)	stim_id	stim      	cond    	dur 	rt  	acc 	resp    	cresp   
1   	56.7  	1   	8  +  3   	---     	1.851	1.435	1   	odd     	odd     
2   	58.7  	2   	4  +  8   	---     	1.851	1.034	1   	even    	even    
3   	60.7  	3   	3  +  9   	---     	1.851	1.138	1   	even    	even    
trial	ons(s)	stim_id	stim      	cond    	dur 	rt  	acc 	resp    	cresp   
1   	78.6  	1   	9  +  6   	---     	1.85	1.069	1   	odd     	odd     
2   	80.6  	2   	4  +  9   	---     	1.851	1.293	1   	odd     	odd     
3   	82.6  	3   	5  +  9   	---     	1.85	1.197	1   	even    	even    
trial	ons(s)	stim_id	stim      	cond    	dur 	rt  	acc 	resp    	cresp   
1   	100.6 	1   	2  +  9   	---     	1.85	0.99	1   	odd     	odd     
2   	102.6 	2   	7  +  9   	---     	1.85	0.966	1   	even    	even    
3   	104.6 	3   	6  +  6   	---     	1.85	0.982	1   	even    	even    
trial	ons(s)	stim_id	stim      	cond    	dur 	rt  	acc 	resp    	cresp   
1   	122.6 	1   	6  +  8   	---     	1.851	1.085	1   	even    	even    
2   	124.6 	2   	8  +  8   	---     	1.85	0.701	1   	even    	even    
3   	126.6 	3   	3  +  8   	---     	1.853	1.005	1   	odd     	odd     
trial	ons(s)	stim_id	stim      	cond    	dur 	rt  	acc 	resp    	cresp   
1   	144.6 	1   	8  +  6   	---     	1.851	0.925	1   	even    	even    
2   	146.6 	2   	2  +  9   	---     	1.85	0.782	1   	odd     	odd     
3   	148.6 	2   	2  +  9 (repeat 1)	---     	1.853	0.645	1   	odd     	odd     
trial	ons(s)	stim_id	stim      	cond    	dur 	rt  	acc 	resp    	cresp   
1   	166.6 	1   	7  +  9   	---     	1.851	1.126	1   	even    	even    
2   	168.6 	2   	4  +  9   	---     	1.851	0.942	1   	odd     	odd     
3   	170.6 	3   	9  +  5   	---     	1.851	0.95	1   	even    	even    
trial	ons(s)	stim_id	stim      	cond    	dur 	rt  	acc 	resp    	cresp   
1   	188.6 	1   	9  +  4   	---     	1.85	1.069	1   	odd     	odd     
2   	190.6 	2   	9  +  3   	---     	1.852	0.862	1   	even    	even    
3   	192.6 	3   	9  +  6   	---     	1.85	0.997	1   	odd     	odd     
trial	ons(s)	stim_id	stim      	cond    	dur 	rt  	acc 	resp    	cresp   
1   	210.6 	1   	8  +  5   	---     	1.85	1.59	1   	odd     	odd     
2   	212.6 	2   	6  +  7   	---     	1.851	0.982	1   	odd     	odd     
3   	214.6 	3   	7  +  6   	---     	1.851	0.686	1   	odd     	odd     
trial	ons(s)	stim_id	stim      	cond    	dur 	rt  	acc 	resp    	cresp   
1   	232.6 	1   	9  +  9   	---     	1.85	1.262	1   	even    	even    
2   	234.6 	2   	8  +  6   	---     	1.851	1.014	1   	even    	even    
3   	236.6 	2   	8  +  6 (repeat 1)	---     	1.851	0.878	1   	even    	even    
trial	ons(s)	stim_id	stim      	cond    	dur 	rt  	acc 	resp    	cresp   
1   	254.6 	1   	9  +  6   	---     	1.85	1.007	1   	odd     	odd     
2   	256.6 	2   	6  +  8   	---     	1.85	1.039	1   	even    	even    
3   	258.6 	3   	8  +  4   	---     	1.85	0.943	1   	even    	even    
trial	ons(s)	stim_id	stim      	cond    	dur 	rt  	acc 	resp    	cresp   
1   	276.6 	1   	6  +  6   	---     	1.851	0.855	1   	even    	even    
2   	278.6 	2   	9  +  4   	---     	1.85	0.932	1   	odd     	odd     
3   	280.6 	3   	6  +  9   	---     	1.851	1.231	1   	odd     	odd     
trial	ons(s)	stim_id	stim      	cond    	dur 	rt  	acc 	resp    	cresp   
1   	298.6 	1   	5  +  6   	---     	1.851	1.471	1   	odd     	odd     
2   	300.6 	2   	4  +  8   	---     	1.854	0.935	1   	even    	even    
3   	302.6 	3   	9  +  3   	---     	1.85	0.959	0   	odd     	even    
trial	ons(s)	stim_id	stim      	cond    	dur 	rt  	acc 	resp    	cresp   
1   	320.6 	1   	5  +  6   	---     	1.85	1.047	1   	odd     	odd     
2   	322.6 	2   	8  +  4   	---     	1.852	0.783	1   	even    	even    
3   	324.6 	3   	7  +  5   	---     	1.851	1.079	1   	even    	even    
trial	ons(s)	stim_id	stim      	cond    	dur 	rt  	acc 	resp    	cresp   
1   	342.6 	1   	8  +  5   	---     	1.851	0.935	0   	even    	odd     
2   	344.6 	2   	7  +  5   	---     	1.85	1.831	1   	even    	even    
3   	346.6 	3   	7  +  4   	---     	1.85	1.311	1   	odd     	odd     
trial	ons(s)	stim_id	stim      	cond    	dur 	rt  	acc 	resp    	cresp   
1   	364.6 	1   	6  +  5   	---     	1.85	1.047	1   	odd     	odd     
2   	366.6 	2   	5  +  7   	---     	1.85	0.839	1   	even    	even    
3   	368.6 	3   	8  +  5   	---     	1.853	0.695	1   	odd     	odd     
