trial	ons(s)	stim_id	stim      	cond    	dur 	rt  	acc 	resp    	cresp   
1   	34.4  	3   	PUZZLE    	target  	1.951	NR  	0   	NR      	target  
2   	121   	2   	PEBBLE    	target  	1.955	1.007	0   	non-target	target  
3   	188.1 	4   	ISLAND    	target  	1.952	1.037	0   	non-target	target  
4   	243.4 	8   	BELL      	target  	1.953	1.049	1   	non-target	non-target
5   	285.4 	7   	PIN       	target  	1.951	1.151	1   	target  	target  
6   	327.4 	1   	HAMMER    	target  	1.955	0.639	1   	target  	target  
7   	369.4 	6   	CURTAIN   	target  	1.952	0.818	1   	target  	target  
8   	411.4 	5   	RAINBOW   	target  	1.955	1.184	1   	non-target	non-target
