trial	ons(s)	stim_id	stim      	cond    	dur 	rt  	acc 	resp    	cresp   
1   	34.4  	1   	ISLAND    	target  	1.951	NR  	0   	NR      	target  
2   	153.9 	7   	PIN       	target  	1.955	0.652	1   	non-target	non-target
3   	235.6 	2   	PEBBLE    	target  	1.955	0.976	1   	target  	target  
4   	283.3 	5   	HAMMER    	target  	1.955	1.261	1   	non-target	non-target
5   	325.3 	3   	RAINBOW   	target  	1.955	1.083	1   	non-target	non-target
6   	367.3 	8   	BELL      	target  	1.956	1.305	1   	target  	target  
7   	409.3 	4   	CURTAIN   	target  	1.952	0.846	1   	target  	target  
8   	451.3 	6   	PUZZLE    	target  	1.954	0.932	0   	target  	non-target
