trial	ons(s)	stim_id	stim      	cond    	dur 	rt  	acc 	resp    	cresp   
1   	72.7  	1   	9  +  3   	---     	1.852	NR  	0   	NR      	even    
2   	74.7  	2   	7  +  7   	---     	1.85	1.135	1   	even    	even    
3   	76.7  	3   	8  +  3   	---     	1.85	0.887	1   	odd     	odd     
trial	ons(s)	stim_id	stim      	cond    	dur 	rt  	acc 	resp    	cresp   
1   	94.7  	1   	8  +  9   	---     	1.85	1.161	1   	odd     	odd     
2   	96.7  	2   	6  +  5   	---     	1.85	1.073	1   	odd     	odd     
3   	98.7  	3   	9  +  9   	---     	1.85	0.833	1   	even    	even    
trial	ons(s)	stim_id	stim      	cond    	dur 	rt  	acc 	resp    	cresp   
1   	116.7 	1   	3  +  8   	---     	1.851	NR  	0   	NR      	odd     
2   	118.7 	2   	9  +  6   	---     	1.85	1.074	1   	odd     	odd     
3   	120.7 	3   	9  +  7   	---     	1.85	1.113	1   	even    	even    
trial	ons(s)	stim_id	stim      	cond    	dur 	rt  	acc 	resp    	cresp   
1   	138.7 	1   	9  +  7   	---     	1.852	NR  	0   	NR      	even    
2   	140.7 	2   	8  +  6   	---     	1.853	0.099	1   	even    	even    
3   	142.7 	3   	6  +  5   	---     	1.851	0.616	1   	odd     	odd     
trial	ons(s)	stim_id	stim      	cond    	dur 	rt  	acc 	resp    	cresp   
1   	160.7 	1   	9  +  5   	---     	1.851	1.833	0   	odd     	even    
2   	162.7 	2   	8  +  6   	---     	1.85	1.122	0   	odd     	even    
3   	164.7 	3   	7  +  8   	---     	1.85	0.746	1   	odd     	odd     
trial	ons(s)	stim_id	stim      	cond    	dur 	rt  	acc 	resp    	cresp   
1   	182.7 	1   	8  +  9   	---     	1.85	1.049	1   	odd     	odd     
2   	184.7 	2   	5  +  9   	---     	1.85	1.29	1   	even    	even    
3   	186.7 	3   	8  +  6   	---     	1.85	1.354	1   	even    	even    
trial	ons(s)	stim_id	stim      	cond    	dur 	rt  	acc 	resp    	cresp   
1   	204.7 	1   	4  +  9   	---     	1.853	1.322	1   	odd     	odd     
2   	206.7 	2   	8  +  5   	---     	1.852	1.074	1   	odd     	odd     
3   	208.7 	3   	6  +  6   	---     	1.851	0.746	1   	even    	even    
trial	ons(s)	stim_id	stim      	cond    	dur 	rt  	acc 	resp    	cresp   
1   	226.7 	1   	9  +  5   	---     	1.85	1.562	1   	even    	even    
2   	228.7 	2   	7  +  6   	---     	1.851	0.89	1   	odd     	odd     
3   	230.7 	3   	9  +  2   	---     	1.851	1.258	1   	odd     	odd     
trial	ons(s)	stim_id	stim      	cond    	dur 	rt  	acc 	resp    	cresp   
1   	248.7 	1   	5  +  9   	---     	1.85	1.194	1   	even    	even    
2   	250.7 	2   	4  +  7   	---     	1.852	1.234	1   	odd     	odd     
3   	252.7 	3   	6  +  5   	---     	1.851	1.33	1   	odd     	odd     
trial	ons(s)	stim_id	stim      	cond    	dur 	rt  	acc 	resp    	cresp   
1   	270.7 	1   	8  +  5   	---     	1.851	1.426	1   	odd     	odd     
2   	272.7 	2   	7  +  8   	---     	1.852	0.802	1   	odd     	odd     
3   	274.7 	3   	6  +  6   	---     	1.851	0.642	1   	even    	even    
trial	ons(s)	stim_id	stim      	cond    	dur 	rt  	acc 	resp    	cresp   
1   	292.7 	1   	5  +  9   	---     	1.851	1.562	1   	even    	even    
2   	294.7 	2   	7  +  8   	---     	1.85	0.69	1   	odd     	odd     
3   	296.7 	3   	4  +  7   	---     	1.85	1.346	1   	odd     	odd     
trial	ons(s)	stim_id	stim      	cond    	dur 	rt  	acc 	resp    	cresp   
1   	314.7 	1   	8  +  8   	---     	1.851	NR  	0   	NR      	even    
2   	316.7 	2   	9  +  5   	---     	1.852	0.138	1   	even    	even    
3   	318.7 	3   	4  +  7   	---     	1.851	1.074	1   	odd     	odd     
trial	ons(s)	stim_id	stim      	cond    	dur 	rt  	acc 	resp    	cresp   
1   	336.7 	1   	9  +  9   	---     	1.85	1.138	1   	even    	even    
2   	338.7 	2   	5  +  7   	---     	1.85	1.243	1   	even    	even    
3   	340.7 	3   	7  +  7   	---     	1.85	1.043	1   	even    	even    
trial	ons(s)	stim_id	stim      	cond    	dur 	rt  	acc 	resp    	cresp   
1   	358.7 	1   	6  +  8   	---     	1.85	1.235	1   	even    	even    
2   	360.7 	2   	3  +  8   	---     	1.85	0.684	1   	odd     	odd     
3   	362.7 	3   	9  +  3   	---     	1.851	1.019	1   	even    	even    
trial	ons(s)	stim_id	stim      	cond    	dur 	rt  	acc 	resp    	cresp   
1   	380.7 	1   	9  +  6   	---     	1.85	1.139	0   	even    	odd     
2   	382.7 	2   	9  +  9   	---     	1.852	0.627	1   	even    	even    
3   	384.7 	3   	8  +  3   	---     	1.852	0.899	1   	odd     	odd     
trial	ons(s)	stim_id	stim      	cond    	dur 	rt  	acc 	resp    	cresp   
1   	402.7 	1   	7  +  6   	---     	1.851	1.507	1   	odd     	odd     
2   	404.7 	2   	5  +  9   	---     	1.85	1.043	1   	even    	even    
3   	406.7 	3   	6  +  7   	---     	1.85	1.315	1   	odd     	odd     
trial	ons(s)	stim_id	stim      	cond    	dur 	rt  	acc 	resp    	cresp   
1   	424.7 	1   	7  +  9   	---     	1.85	1.426	1   	even    	even    
2   	426.7 	2   	5  +  7   	---     	1.853	0.963	1   	even    	even    
3   	428.7 	3   	9  +  6   	---     	1.852	0.995	1   	odd     	odd     
trial	ons(s)	stim_id	stim      	cond    	dur 	rt  	acc 	resp    	cresp   
1   	446.7 	1   	6  +  6   	---     	1.851	0.859	1   	even    	even    
2   	448.7 	2   	8  +  4   	---     	1.851	0.635	1   	even    	even    
3   	450.7 	3   	3  +  9   	---     	1.851	0.915	1   	even    	even    
trial	ons(s)	stim_id	stim      	cond    	dur 	rt  	acc 	resp    	cresp   
1   	468.7 	1   	9  +  4   	---     	1.852	1.123	1   	odd     	odd     
2   	470.7 	2   	7  +  6   	---     	1.851	1.308	1   	odd     	odd     
3   	472.7 	3   	7  +  4   	---     	1.85	0.787	1   	odd     	odd     
trial	ons(s)	stim_id	stim      	cond    	dur 	rt  	acc 	resp    	cresp   
1   	490.7 	1   	9  +  7   	---     	1.852	NR  	0   	NR      	even    
2   	492.7 	2   	3  +  8   	---     	1.852	0.075	0   	even    	odd     
3   	494.7 	3   	9  +  2   	---     	1.85	0.979	0   	even    	odd     
