
SESSION 2 initiated 02-Aug-2017 17:02:12 for SUBJECT number 19

session	trial	pair	onset	dur	cue         	associate   
2	1	2	2001  	2002  	PUZZLE      	pici17.jpg  
2	2	8	10008 	2002  	HAMMER      	pici18.jpg  
2	3	1	18015 	2002  	RAINBOW     	pico11.jpg  
2	4	3	26004 	2003  	PEBBLE      	pico16.jpg  
2	5	5	34012 	2002  	ISLAND      	pici30.jpg  
2	6	4	42002 	2002  	PIN         	pici22.jpg  
2	7	7	50008 	2002  	BELL        	pico20.jpg  
2	8	6	58015 	2002  	CURTAIN     	pico14.jpg  


SESSION 2 ended 02-Aug-2017 17:03:30 for SUBJECT number 19




******************************************************************************


SESSION 3 ended 02-Aug-2017 17:06:23 for SUBJECT number 19




******************************************************************************
trial	TR	prompt active	speed	ds	flip error	Found File #	ThisTR	CategSep
1	8	0		14.350	  NaN	0.0111		1		20		  NaN
1	9	1		14.350	  NaN	0.0296		1		21		  NaN
1	10	0		14.350	  NaN	0.0592		1		22		  NaN
1	11	0		14.350	  NaN	0.0329		1		23		  NaN
1	12	1		14.350	  NaN	0.0010		1		24		  NaN
1	13	0		14.350	  NaN	0.0028		1		25		  NaN
1	14	0		14.350	  NaN	0.0044		1		26		  NaN
1	15	0		14.350	  NaN	0.0039		1		27		  NaN
trial	TR	prompt active	speed	ds	flip error	Found File #	ThisTR	CategSep
2	1	0		15.805	  NaN	0.0186		1		34		  NaN
2	2	0		15.805	  NaN	0.0031		1		35		  NaN
2	3	1		15.805	  NaN	0.0049		1		36		  NaN
2	4	0		15.805	  NaN	0.0070		1		37		  NaN
2	5	0		15.805	  NaN	0.0084		1		38		  NaN
2	6	1		15.805	  NaN	0.0100		1		39		  NaN
2	7	0		15.805	  NaN	0.0621		1		40		  NaN
2	8	0		15.805	  NaN	0.0302		1		41		  NaN
2	9	1		15.805	  NaN	0.0317		1		42		  NaN
2	10	0		15.805	  NaN	0.0281		1		43		  NaN
2	11	0		15.805	  NaN	0.0016		1		44		  NaN
2	12	1		15.805	  NaN	0.0034		1		45		  NaN
2	13	0		15.805	  NaN	0.0072		1		46		  NaN
2	14	0		15.805	  NaN	0.0070		1		47		  NaN
2	15	0		15.805	  NaN	0.0086		1		48		  NaN
trial	TR	prompt active	speed	ds	flip error	Found File #	ThisTR	CategSep
3	1	0		16.980	  NaN	0.0042		1		55		  NaN
3	2	0		16.980	  NaN	0.0054		1		56		  NaN
3	3	1		16.980	  NaN	0.0071		1		57		  NaN
3	4	0		16.980	  NaN	0.0103		1		58		  NaN
3	5	0		16.980	  NaN	0.0086		1		59		  NaN
3	6	1		16.980	  NaN	0.0291		1		60		  NaN
3	7	0		16.980	  NaN	0.0320		1		61		  NaN
3	8	0		16.980	  NaN	0.0157		1		62		  NaN
3	9	1		16.980	  NaN	0.0006		1		63		  NaN
3	10	0		16.980	  NaN	0.0040		1		64		  NaN
3	11	0		16.980	  NaN	0.0041		1		65		  NaN
3	12	1		16.980	  NaN	0.0060		1		66		  NaN
3	13	0		16.980	  NaN	0.0090		1		67		  NaN
3	14	0		16.980	  NaN	0.0094		1		68		  NaN
3	15	0		16.980	  NaN	0.0110		1		69		  NaN
trial	TR	prompt active	speed	ds	flip error	Found File #	ThisTR	CategSep
4	1	0		14.668	  NaN	0.0063		1		76		  NaN
4	2	0		14.668	  NaN	0.0078		1		77		  NaN
4	3	1		14.668	  NaN	0.0097		1		78		  NaN
4	4	0		14.668	  NaN	0.0126		1		79		  NaN
4	5	0		14.668	  NaN	0.0128		1		80		  NaN
4	6	1		14.668	  NaN	0.0147		1		81		  NaN
4	7	0		14.668	  NaN	0.0315		1		82		  NaN
4	8	0		14.668	  NaN	0.0012		1		83		  NaN
4	9	1		14.668	  NaN	0.0031		1		84		  NaN
4	10	0		14.668	  NaN	0.0067		1		85		  NaN
4	11	0		14.668	  NaN	0.0064		1		86		  NaN
4	12	1		14.668	  NaN	0.0084		1		87		  NaN
4	13	0		14.668	  NaN	0.0117		1		88		  NaN
4	14	0		14.668	  NaN	0.0118		1		89		  NaN
4	15	0		14.668	  NaN	0.0300		1		90		  NaN
trial	TR	prompt active	speed	ds	flip error	Found File #	ThisTR	CategSep
5	1	0		15.496	  NaN	0.0089		1		97		  NaN
5	2	0		15.496	  NaN	0.0100		1		98		  NaN
5	3	1		15.496	  NaN	0.0284		1		99		  NaN
5	4	0		15.496	  NaN	0.0635		1		100		  NaN
5	5	0		15.496	  NaN	0.0319		1		101		  NaN
5	6	1		15.496	  NaN	0.0005		1		102		  NaN
5	7	0		15.496	  NaN	0.0054		1		103		  NaN
5	8	0		15.496	  NaN	0.0035		1		104		  NaN
5	9	1		15.496	  NaN	0.0052		1		105		  NaN
5	10	0		15.496	  NaN	0.0048		1		106		  NaN
5	11	0		15.496	  NaN	0.0087		1		107		  NaN
5	12	1		15.496	  NaN	0.0106		1		108		  NaN
5	13	0		15.496	  NaN	0.0595		1		109		  NaN
5	14	0		15.496	  NaN	0.0283		1		110		  NaN
5	15	0		15.496	  NaN	0.0321		1		111		  NaN
trial	TR	prompt active	speed	ds	flip error	Found File #	ThisTR	CategSep
6	1	0		13.295	  NaN	0.0164		1		118		  NaN
6	2	0		13.295	  NaN	0.0014		1		119		  NaN
6	3	1		13.295	  NaN	0.0032		1		120		  NaN
6	4	0		13.295	  NaN	0.0381		1		121		  NaN
6	5	0		13.295	  NaN	0.0043		1		122		  NaN
6	6	1		13.295	  NaN	0.0082		1		123		  NaN
6	7	0		13.295	  NaN	0.0120		1		124		  NaN
6	8	0		13.295	  NaN	0.0113		1		125		  NaN
6	9	1		13.295	  NaN	0.0131		1		126		  NaN
6	10	0		13.295	  NaN	0.0188		1		127		  NaN
6	11	0		13.295	  NaN	-0.0018		1		128		  NaN
6	12	1		13.295	  NaN	0.0014		1		129		  NaN
6	13	0		13.295	  NaN	0.0392		1		130		  NaN
6	14	0		13.295	  NaN	0.0051		1		131		  NaN
6	15	0		13.295	  NaN	0.0066		1		132		  NaN
trial	TR	prompt active	speed	ds	flip error	Found File #	ThisTR	CategSep
7	1	0		14.380	  NaN	0.0019		1		139		  NaN
7	2	0		14.380	  NaN	0.0035		1		140		  NaN
7	3	1		14.380	  NaN	0.0052		1		141		  NaN
7	4	0		14.380	  NaN	0.0404		1		142		  NaN
7	5	0		14.380	  NaN	0.0067		1		143		  NaN
7	6	1		14.380	  NaN	0.0106		1		144		  NaN
7	7	0		14.380	  NaN	0.0148		1		145		  NaN
7	8	0		14.380	  NaN	0.0139		1		146		  NaN
7	9	1		14.380	  NaN	-0.0034		1		147		  NaN
7	10	0		14.380	  NaN	0.0365		1		148		  NaN
7	11	0		14.380	  NaN	0.0023		1		149		  NaN
7	12	1		14.380	  NaN	0.0039		1		150		  NaN
7	13	0		14.380	  NaN	0.0338		1		151		  NaN
7	14	0		14.380	  NaN	0.0076		1		152		  NaN
7	15	0		14.380	  NaN	0.0089		1		153		  NaN
trial	TR	prompt active	speed	ds	flip error	Found File #	ThisTR	CategSep
8	1	0		14.755	  NaN	0.0043		1		160		  NaN
8	2	0		14.755	  NaN	0.0059		1		161		  NaN
8	3	1		14.755	  NaN	0.0075		1		162		  NaN
8	4	0		14.755	  NaN	0.0144		1		163		  NaN
8	5	0		14.755	  NaN	0.0112		1		164		  NaN
8	6	1		14.755	  NaN	0.0130		1		165		  NaN
