trial	ons(s)	stim_id	stim      	cond    	dur 	rt  	acc 	resp    	cresp   
1   	8.3   	1   	DENT      	lure    	0.338	NR  	1   	NR      	NR      
2   	8.7   	2   	POLE      	lure    	0.406	NR  	1   	NR      	NR      
3   	9.1   	3   	PUDDLE    	lure    	0.29	NR  	1   	NR      	NR      
4   	9.4   	2   	POLE (repeat 1)	lure    	0.658	NR  	1   	NR      	NR      
5   	10.1  	4   	BASKET    	lure    	0.643	NR  	1   	NR      	NR      
6   	10.8  	5   	DRUM      	lure    	0.525	NR  	1   	NR      	NR      
7   	11.4  	6   	TICKET    	lure    	0.636	NR  	1   	NR      	NR      
8   	12.1  	7   	RATTLE    	lure    	0.649	NR  	1   	NR      	NR      
9   	12.8  	1   	DENT (repeat 1)	lure    	0.343	NR  	1   	NR      	NR      
10  	13.2  	8   	EASEL     	lure    	0.679	NR  	1   	NR      	NR      
11  	13.9  	9   	PADDLE    	lure    	0.538	NR  	1   	NR      	NR      
12  	14.5  	5   	DRUM (repeat 1)	lure    	0.278	NR  	1   	NR      	NR      
13  	14.8  	10  	ANCHOR    	lure    	0.394	NR  	1   	NR      	NR      
14  	15.3  	11  	GLASS     	lure    	0.452	NR  	1   	NR      	NR      
15  	15.8  	12  	BRUSH     	lure    	0.429	NR  	1   	NR      	NR      
16  	16.3  	9   	PADDLE (repeat 1)	lure    	0.452	NR  	1   	NR      	NR      
17  	16.8  	13  	CANTELOUPE	fruit   	0.95	0.456	1   	target  	target  
18  	17.8  	14  	APRON     	lure    	0.379	NR  	1   	NR      	NR      
19  	18.2  	5   	DRUM (repeat 2)	lure    	0.671	NR  	1   	NR      	NR      
20  	18.9  	3   	PUDDLE (repeat 1)	lure    	0.577	NR  	1   	NR      	NR      
21  	19.6  	15  	NAIL      	lure    	0.348	NR  	1   	NR      	NR      
22  	20    	10  	ANCHOR (repeat 1)	lure    	0.395	NR  	1   	NR      	NR      
23  	20.4  	15  	NAIL (repeat 1)	lure    	0.602	NR  	1   	NR      	NR      
24  	21.1  	10  	ANCHOR (repeat 2)	lure    	0.663	NR  	1   	NR      	NR      
25  	21.8  	9   	PADDLE (repeat 2)	lure    	0.277	NR  	1   	NR      	NR      
26  	22.1  	15  	NAIL (repeat 2)	lure    	0.286	NR  	1   	NR      	NR      
27  	22.5  	10  	ANCHOR (repeat 3)	lure    	0.603	NR  	1   	NR      	NR      
28  	23.1  	16  	BUBBLE    	lure    	0.636	NR  	1   	NR      	NR      
29  	23.8  	2   	POLE (repeat 2)	lure    	0.423	NR  	1   	NR      	NR      
30  	24.3  	17  	MOON      	lure    	0.529	NR  	1   	NR      	NR      
31  	24.9  	12  	BRUSH (repeat 1)	lure    	0.55	NR  	1   	NR      	NR      
32  	25.5  	3   	PUDDLE (repeat 2)	lure    	0.441	NR  	1   	NR      	NR      
33  	26    	10  	ANCHOR (repeat 4)	lure    	0.407	NR  	1   	NR      	NR      
34  	26.4  	4   	BASKET (repeat 1)	lure    	0.352	NR  	1   	NR      	NR      
35  	26.8  	7   	RATTLE (repeat 1)	lure    	0.521	NR  	1   	NR      	NR      
36  	27.4  	16  	BUBBLE (repeat 1)	lure    	0.346	NR  	1   	NR      	NR      
37  	27.8  	4   	BASKET (repeat 2)	lure    	0.61	NR  	1   	NR      	NR      
38  	28.5  	10  	ANCHOR (repeat 5)	lure    	0.691	NR  	1   	NR      	NR      
39  	29.2  	17  	MOON (repeat 1)	lure    	0.451	NR  	1   	NR      	NR      
40  	29.7  	5   	DRUM (repeat 3)	lure    	0.581	NR  	1   	NR      	NR      
41  	30.4  	16  	BUBBLE (repeat 2)	lure    	0.451	NR  	1   	NR      	NR      
42  	30.9  	7   	RATTLE (repeat 2)	lure    	0.373	NR  	1   	NR      	NR      
43  	31.3  	1   	DENT (repeat 2)	lure    	0.451	NR  	1   	NR      	NR      
44  	31.8  	12  	BRUSH (repeat 2)	lure    	0.524	NR  	1   	NR      	NR      
